formula,minimum Number,range Number,avg_dev Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,maximum AtomicWeight,mean AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,maximum Row,range Row,avg_dev Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,range NfUnfilled,mean NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,bandgap_transformed
Sm2(SnSe3)3,34.0,28.0,9.551020408163266,23.0,89.0,66.0,77.64285714285714,15.612244897959188,89.0,150.36,97.67785714285716,78.96,494.0,1345.0,851.0,617.9457142857143,207.72979591836733,494.0,3.0,16.0,13.0,13.714285714285714,3.0612244897959187,16.0,6.0,2.0,0.6428571428571429,120.0,198.0,78.0,135.21428571428572,19.56122448979592,120.0,1.17,2.55,1.38,2.226428571428571,0.4160204081632652,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2857142857142858,4.0,0.0,10.0,10.0,8.571428571428571,2.448979591836735,10.0,0.0,6.0,0.8571428571428571,1.469387755102041,0.0,8.0,16.0,8.0,14.428571428571429,2.020408163265306,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.142857142857143,0.7959183673469388,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.1428571428571428,0.0,2.0,8.0,6.0,3.2857142857142856,1.653061224489796,2.0,25.92,33.285,28.5425,3.371785714285712,25.92,0.0,0.799,0.5136428571428572,0.3668877551020409,0.799,0.0,0.0,0.0,0.0,0.0,14.0,166.0,152.0,62.92857142857143,62.90816326530613,14.0,0.5306282510621704
Sm2AgRu,44.0,18.0,8.25,23.0,65.0,42.0,41.75,18.75,23.0,150.36,127.41455,150.36,1234.93,2607.0,1372.07,1632.9825,487.00875,1345.0,3.0,11.0,8.0,6.25,3.25,3.0,6.0,1.0,0.5,145.0,198.0,53.0,171.75,26.25,198.0,1.17,2.2,1.0300000000000002,1.6175,0.4475,1.17,1.0,2.0,1.0,1.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.25,4.25,0.0,0.0,6.0,3.0,3.0,6.0,8.0,11.0,3.0,8.75,1.125,8.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,1.125,0.0,0.0,8.0,4.0,8.0,1.0,8.0,7.0,5.25,2.75,8.0,13.51,33.23,24.075,9.155,33.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,187.75,21.75,166.0,0.0
Sm2AlCd,13.0,49.0,16.625,23.0,73.0,50.0,47.25,24.25,23.0,150.36,110.02813465,150.36,594.22,1345.0,750.78,1054.4225,290.5775,1345.0,3.0,13.0,10.0,7.75,4.75,3.0,6.0,3.0,1.0,121.0,198.0,77.0,165.25,32.75,198.0,1.17,1.69,0.52,1.41,0.24,1.17,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,6.0,3.0,3.0,6.0,3.0,12.0,9.0,7.75,2.375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,8.0,8.0,5.25,2.75,8.0,16.48,33.23,25.60875,7.621249999999998,33.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,187.75,21.75,166.0,0.0
Sm2Cu4Sn5,29.0,33.0,11.305785123966942,23.0,80.0,57.0,63.81818181818182,14.842975206611568,80.0,150.36,104.40490909090909,118.71,505.08,1357.77,852.69,967.8618181818182,420.7107438016529,505.08,3.0,14.0,11.0,10.909090909090908,2.87603305785124,14.0,6.0,2.0,0.5950413223140495,132.0,198.0,66.0,147.1818181818182,18.47933884297521,139.0,1.17,1.96,0.79,1.7945454545454549,0.2271074380165288,1.96,1.0,2.0,1.0,1.6363636363636365,0.4628099173553719,2.0,0.0,2.0,2.0,0.9090909090909092,0.9917355371900826,2.0,0.0,10.0,10.0,8.181818181818182,2.975206611570248,10.0,0.0,6.0,1.0909090909090908,1.7851239669421488,0.0,8.0,14.0,6.0,11.818181818181818,1.9834710743801656,14.0,0.0,1.0,0.3636363636363636,0.4628099173553719,0.0,0.0,4.0,4.0,1.818181818181818,1.9834710743801651,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.4545454545454546,0.0,1.0,8.0,7.0,3.636363636363636,1.9173553719008267,4.0,11.07,33.285,25.196818181818177,10.27404958677686,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,176.0909090909091,35.570247933884296,141.0,0.0
Sm2CuAs3O,8.0,54.0,14.204081632653065,23.0,87.0,64.0,64.14285714285714,23.551020408163264,84.0,150.36,86.43288571428572,74.9216,54.8,1357.77,1302.97,1053.2242857142858,285.264081632653,1090.0,3.0,16.0,13.0,11.142857142857142,4.6938775510204085,15.0,6.0,4.0,0.979591836734694,66.0,198.0,132.0,135.85714285714286,35.51020408163266,119.0,1.17,3.44,2.27,2.0314285714285716,0.529795918367347,2.18,1.0,2.0,1.0,1.8571428571428572,0.2448979591836734,2.0,0.0,4.0,4.0,1.8571428571428572,1.5918367346938775,3.0,0.0,10.0,10.0,5.714285714285714,4.8979591836734695,10.0,0.0,6.0,1.7142857142857142,2.4489795918367347,0.0,6.0,15.0,9.0,11.142857142857142,3.306122448979592,15.0,0.0,1.0,0.1428571428571428,0.2448979591836734,0.0,0.0,3.0,3.0,1.5714285714285714,1.346938775510204,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.2857142857142856,0.0,1.0,8.0,7.0,4.0,2.2857142857142856,3.0,9.105,33.23,21.88,6.7385714285714275,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,152.42857142857142,40.12244897959184,166.0,0.0
Sm2Fe17,26.0,36.0,6.781163434903048,23.0,55.0,32.0,51.63157894736842,6.027700831024933,55.0,150.36,65.79394736842106,55.845,1345.0,1811.0,466.0,1761.9473684210527,87.77839335180049,1811.0,3.0,8.0,5.0,7.473684210526316,0.9418282548476452,8.0,6.0,2.0,0.3767313019390579,132.0,198.0,66.0,138.94736842105263,12.432132963988918,132.0,1.17,1.83,0.6600000000000001,1.760526315789474,0.124321329639889,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.368421052631579,1.1301939058171746,6.0,0.0,6.0,0.631578947368421,1.1301939058171744,0.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5789473684210527,0.7534626038781163,4.0,0.0,8.0,0.8421052631578947,0.0,4.0,8.0,4.0,4.421052631578948,0.7534626038781166,4.0,10.73,33.23,13.09842105263158,4.2382271468144035,10.73,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,1.8884877684210528,0.397576372299169,2.1106628,166.0,229.0,63.0,222.3684210526316,11.867036011080325,229.0,0.0
Sm2IO2,8.0,54.0,24.48,23.0,96.0,73.0,63.2,32.160000000000004,23.0,150.36,91.924654,15.9994,54.8,1345.0,1290.2,637.29,566.168,54.8,3.0,17.0,14.0,11.0,6.4,3.0,6.0,4.0,1.7600000000000002,66.0,198.0,132.0,133.4,53.92,66.0,1.17,3.44,2.27,2.376,0.9648,1.17,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.6,2.0799999999999996,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,6.0,2.4,2.88,0.0,6.0,17.0,11.0,9.0,3.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,0.0,1.0,8.0,7.0,4.2,3.04,2.0,9.105,43.015,25.537,13.145599999999998,9.105,0.0,1.062,0.2124,0.33984,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,84.0,65.6,12.0,0.0
Sm2In,49.0,13.0,5.777777777777779,23.0,75.0,52.0,40.333333333333336,23.11111111111111,23.0,150.36,138.51266666666666,150.36,429.75,1345.0,915.25,1039.9166666666667,406.77777777777777,1345.0,3.0,13.0,10.0,6.333333333333333,4.444444444444444,3.0,6.0,1.0,0.4444444444444443,142.0,198.0,56.0,179.33333333333334,24.88888888888889,198.0,1.17,1.78,0.6100000000000001,1.3733333333333333,0.2711111111111111,1.17,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,6.0,4.0,2.6666666666666665,6.0,8.0,13.0,5.0,9.666666666666666,2.222222222222222,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.333333333333333,8.0,5.0,8.0,3.0,7.0,1.3333333333333333,8.0,24.26,33.23,30.24,3.9866666666666646,33.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,166.0,27.0,157.0,12.0,166.0,0.0
Sm2IrPd,46.0,31.0,7.875,23.0,62.0,39.0,42.0,19.0,23.0,192.217,149.83925,150.36,1345.0,2739.0,1394.0,1814.2625,469.2625,1345.0,3.0,10.0,7.0,6.25,3.25,3.0,6.0,1.0,0.375,139.0,198.0,59.0,169.0,29.0,198.0,1.17,2.2,1.0300000000000002,1.685,0.5150000000000001,1.17,0.0,2.0,2.0,1.5,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.25,4.25,0.0,0.0,14.0,6.5,3.75,6.0,8.0,23.0,15.0,12.25,5.375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,1.125,0.0,0.0,8.0,4.0,8.0,0.0,8.0,8.0,4.75,3.25,8.0,14.21,33.23,23.769999999999996,9.459999999999996,33.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.5,29.5,166.0,0.0
Sm2Mn3(SbS3)4,16.0,46.0,15.047619047619047,23.0,88.0,65.0,76.0952380952381,16.99773242630385,88.0,150.36,63.68353023809524,32.065,388.36,1519.0,1130.64,739.1638095238095,400.91863945578234,388.36,3.0,16.0,13.0,13.285714285714286,3.7551020408163263,16.0,6.0,3.0,0.9251700680272108,105.0,198.0,93.0,125.1904761904762,23.07482993197279,105.0,1.17,2.58,1.41,2.1976190476190474,0.4370068027210885,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.857142857142857,1.3605442176870748,4.0,0.0,10.0,10.0,2.619047619047619,3.4920634920634925,0.0,0.0,6.0,0.5714285714285714,1.034013605442177,0.0,6.0,15.0,9.0,8.047619047619047,2.6485260770975056,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7142857142857142,0.816326530612245,2.0,0.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,8.0,0.7619047619047619,0.0,2.0,8.0,6.0,3.1904761904761907,1.433106575963719,2.0,10.4875862069,33.23,25.40977422003333,4.263482289466667,25.786875,0.0,2.202,1.2582857142857142,1.078530612244898,2.202,0.0,0.000310120689655,4.4302955665e-05,7.594792399714285e-05,0.0,70.0,217.0,147.0,118.42857142857144,55.3469387755102,70.0,0.9162907318741551
Sm2Mo2O7,8.0,54.0,20.363636363636363,23.0,87.0,64.0,68.63636363636364,23.37190082644628,87.0,150.36,54.966890909090914,15.9994,54.8,2896.0,2841.2,805.9636363636364,956.0264462809918,54.8,3.0,16.0,13.0,11.818181818181818,5.322314049586777,16.0,6.0,4.0,1.6198347107438018,66.0,198.0,132.0,106.0,50.90909090909091,66.0,1.17,3.44,2.27,2.7945454545454544,0.8214876033057851,3.44,1.0,2.0,1.0,1.818181818181818,0.2975206611570248,2.0,0.0,4.0,4.0,2.5454545454545454,1.8512396694214877,4.0,0.0,5.0,5.0,0.9090909090909092,1.487603305785124,0.0,0.0,6.0,1.0909090909090908,1.7851239669421488,0.0,6.0,8.0,2.0,6.363636363636363,0.5950413223140494,6.0,0.0,1.0,0.1818181818181818,0.2975206611570247,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,2.0,0.0,5.0,0.9090909090909092,1.487603305785124,0.0,0.0,8.0,1.4545454545454546,0.0,2.0,8.0,6.0,3.8181818181818183,2.3140495867768593,2.0,9.105,33.23,14.688636363636364,7.106446280991734,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,79.45454545454545,85.8512396694215,12.0,0.0
Sm2O3,8.0,54.0,25.920000000000005,23.0,87.0,64.0,61.4,30.72000000000001,87.0,150.36,69.74364,15.9994,54.8,1345.0,1290.2,570.88,619.296,54.8,3.0,16.0,13.0,10.8,6.24,16.0,6.0,4.0,1.9200000000000004,66.0,198.0,132.0,118.8,63.35999999999999,66.0,1.17,3.44,2.27,2.532,1.0896,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.4,2.88,0.0,6.0,8.0,2.0,6.8,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,0.0,2.0,8.0,6.0,4.4,2.88,2.0,9.105,33.23,18.755,11.579999999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,73.6,73.92,12.0,1.791759469228055
Sm2Pd2Pb,46.0,36.0,10.88,23.0,81.0,58.0,50.2,21.76,23.0,207.2,144.152,106.42,600.61,1828.05,1227.44,1389.342,350.96639999999996,1345.0,3.0,14.0,11.0,8.0,4.0,3.0,6.0,1.0,0.4800000000000001,139.0,198.0,59.0,164.0,27.2,139.0,1.17,2.33,1.16,1.814,0.5152000000000001,1.17,0.0,2.0,2.0,1.2,0.96,0.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,10.0,10.0,6.0,4.8,0.0,0.0,14.0,5.2,4.16,0.0,8.0,28.0,20.0,12.8,6.08,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,0.0,0.0,8.0,8.0,4.0,3.2,0.0,14.41,33.23,24.678,8.214399999999998,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,201.4,28.32,166.0,0.0
Sm2RuAu,44.0,35.0,8.875,23.0,66.0,43.0,42.0,19.0,23.0,196.966569,149.68914225,150.36,1337.33,2607.0,1269.67,1658.5825,474.20875,1345.0,3.0,11.0,8.0,6.25,3.25,3.0,6.0,1.0,0.375,136.0,198.0,62.0,169.5,28.5,198.0,1.17,2.54,1.37,1.77,0.6000000000000001,1.17,1.0,2.0,1.0,1.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.25,4.25,0.0,0.0,14.0,6.5,3.75,6.0,8.0,25.0,17.0,12.25,6.375,8.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,1.125,0.0,0.0,8.0,4.0,8.0,1.0,8.0,7.0,5.25,2.75,8.0,13.51,33.23,24.1675,9.062499999999998,33.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,187.75,21.75,166.0,0.0
Sm2S3,16.0,46.0,22.08,23.0,88.0,65.0,62.0,31.2,88.0,150.36,79.38300000000001,32.065,388.36,1345.0,956.64,771.016,459.1872,388.36,3.0,16.0,13.0,10.8,6.24,16.0,6.0,3.0,1.44,105.0,198.0,93.0,142.2,44.64,105.0,1.17,2.58,1.41,2.016,0.6768000000000001,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.4,2.88,0.0,6.0,8.0,2.0,6.8,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,0.0,2.0,8.0,6.0,4.4,2.88,2.0,25.786875,33.23,28.764125,3.5727,25.786875,0.0,2.202,1.3212,1.05696,2.202,0.0,0.0,0.0,0.0,0.0,70.0,166.0,96.0,108.4,46.08,70.0,1.3762440252663892
Sm2Sc3,21.0,41.0,19.68,11.0,23.0,12.0,15.8,5.76,11.0,150.36,87.1175472,44.955912,1345.0,1814.0,469.0,1626.4,225.12,1814.0,3.0,3.0,0.0,3.0,0.0,3.0,6.0,2.0,0.96,170.0,198.0,28.0,181.2,13.439999999999998,170.0,1.17,1.36,0.1900000000000001,1.284,0.0912,1.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,6.0,2.4,2.88,0.0,3.0,8.0,5.0,5.0,2.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,4.32,9.0,0.0,8.0,3.2,0.0,8.0,9.0,1.0,8.6,0.4800000000000001,9.0,22.235,33.23,26.633,5.277599999999999,22.235,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,3.81e-06,3.048e-06,6.35e-06,166.0,194.0,28.0,182.8,13.439999999999998,194.0,1.1939224684724346
Sm2Se3,34.0,28.0,13.44,23.0,89.0,66.0,62.6,31.679999999999996,89.0,150.36,107.52,78.96,494.0,1345.0,851.0,834.4,408.48,494.0,3.0,16.0,13.0,10.8,6.24,16.0,6.0,2.0,0.96,120.0,198.0,78.0,151.2,37.44,120.0,1.17,2.55,1.38,1.998,0.6624,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,6.0,4.8,10.0,0.0,6.0,2.4,2.88,0.0,8.0,16.0,8.0,12.8,3.84,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,0.0,2.0,8.0,6.0,4.4,2.88,2.0,25.92,33.23,28.844,3.508799999999998,25.92,0.0,0.799,0.4794,0.38352,0.799,0.0,0.0,0.0,0.0,0.0,14.0,166.0,152.0,74.8,72.96,14.0,1.1939224684724346
Sm2Te3,52.0,10.0,4.8,23.0,90.0,67.0,63.2,32.160000000000004,90.0,150.36,136.704,127.6,722.66,1345.0,622.34,971.596,298.7232,722.66,3.0,16.0,13.0,10.8,6.24,16.0,6.0,1.0,0.4800000000000001,138.0,198.0,60.0,162.0,28.8,138.0,1.17,2.1,0.9300000000000002,1.7280000000000002,0.4464,2.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,6.0,4.8,10.0,0.0,6.0,2.4,2.88,0.0,8.0,16.0,8.0,12.8,3.84,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,0.0,2.0,8.0,6.0,4.4,2.88,2.0,33.23,34.7633333333,34.14999999998,0.7359999999839999,34.7633333333,0.0,0.464,0.2784,0.2227199999999999,0.464,0.0,0.0,0.0,0.0,0.0,152.0,166.0,14.0,157.6,6.719999999999999,152.0,0.5306282510621704
Sm2Tl,62.0,19.0,8.444444444444443,23.0,76.0,53.0,40.666666666666664,23.555555555555554,23.0,204.3833,168.36776666666665,150.36,577.0,1345.0,768.0,1089.0,341.3333333333333,1345.0,3.0,13.0,10.0,6.333333333333333,4.444444444444444,3.0,6.0,0.0,0.0,145.0,198.0,53.0,180.33333333333337,23.555555555555554,198.0,1.17,1.62,0.4500000000000002,1.32,0.2000000000000001,1.17,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,6.0,8.0,8.666666666666666,3.5555555555555554,6.0,8.0,27.0,19.0,14.333333333333334,8.444444444444445,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.333333333333333,8.0,5.0,8.0,3.0,7.0,1.3333333333333333,8.0,26.91,33.23,31.12333333333333,2.808888888888887,33.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,175.33333333333334,12.444444444444448,166.0,0.0
Sm2TlHg,62.0,19.0,9.25,23.0,76.0,53.0,48.25,25.25,23.0,204.3833,176.423325,150.36,234.32,1345.0,1110.68,875.33,469.67,1345.0,3.0,13.0,10.0,7.75,4.75,3.0,6.0,0.0,0.0,132.0,198.0,66.0,168.25,29.75,198.0,1.17,2.0,0.8300000000000001,1.49,0.32,1.17,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,10.0,10.0,5.0,5.0,0.0,6.0,8.0,10.0,4.0,6.0,8.0,27.0,19.0,17.25,9.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,8.0,8.0,5.25,2.75,8.0,25.2375862069,33.23,29.651896551725,3.578103448274998,33.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,173.0,10.5,166.0,0.0
Sm2TlZn,30.0,51.0,14.375,23.0,76.0,53.0,47.75,24.75,23.0,204.3833,142.620825,150.36,577.0,1345.0,768.0,989.92,355.08,1345.0,3.0,13.0,10.0,7.75,4.75,3.0,6.0,2.0,0.75,122.0,198.0,76.0,165.75,32.25,198.0,1.17,1.65,0.48,1.4025,0.2325,1.17,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,6.5,3.75,6.0,8.0,27.0,19.0,13.75,6.625,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,8.0,8.0,5.25,2.75,8.0,13.96,33.23,26.832499999999996,6.43625,33.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,180.0,14.0,166.0,0.0
Sm2ZrSe5,34.0,28.0,10.125,23.0,89.0,66.0,66.875,27.65625,89.0,150.36,98.343,78.96,494.0,2128.0,1634.0,911.0,521.25,494.0,3.0,16.0,13.0,11.25,5.9375,16.0,6.0,2.0,0.78125,120.0,198.0,78.0,146.375,32.96875,120.0,1.17,2.55,1.38,2.0525,0.6218749999999998,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.875,4.0,0.0,10.0,10.0,6.5,4.375,10.0,0.0,6.0,1.5,2.25,0.0,4.0,16.0,12.0,12.5,4.375,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.9375,2.0,0.0,8.0,1.0,1.75,0.0,0.0,8.0,2.0,0.0,2.0,8.0,6.0,4.25,2.8125,2.0,23.195,33.23,27.406875000000003,2.9115624999999996,25.92,0.0,0.799,0.499375,0.37453125,0.799,0.0,0.0,0.0,0.0,0.0,14.0,194.0,180.0,74.5,75.625,14.0,0.8796267475025636
Sm3(Sb7Te12)2,51.0,11.0,1.4063057703747772,23.0,90.0,67.0,83.39024390243902,8.837596668649613,90.0,150.36,127.27121951219512,127.6,722.66,1345.0,622.34,830.0429268292681,125.7165972635336,722.66,3.0,16.0,13.0,14.707317073170731,1.7132659131469363,16.0,6.0,1.0,0.1356335514574658,138.0,198.0,60.0,142.73170731707316,8.088042831647819,138.0,1.17,2.1,0.9300000000000002,2.0148780487804876,0.1236406900654374,2.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.3658536585365852,0.7424152290303392,4.0,0.0,10.0,10.0,9.268292682926829,1.3563355145746587,10.0,0.0,6.0,0.4390243902439024,0.8138013087447948,0.0,8.0,16.0,8.0,15.073170731707316,1.085068411659727,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1951219512195124,0.5496728138013088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.5853658536585366,0.0,2.0,8.0,6.0,2.7804878048780486,0.9137418203450328,2.0,31.56,34.7633333333,33.55731707315122,1.4119214752961322,34.7633333333,0.0,0.464,0.271609756097561,0.2252373587150506,0.464,0.0,0.0,0.0,0.0,0.0,152.0,166.0,14.0,157.8048780487805,6.795954788816182,152.0,0.0
